1.000000000000000048e-04 1.000221132406629465e+00
1.019406140805150109e-04 1.000222985398429687e+00
1.039188879911249439e-04 1.000223291145742266e+00
1.059355525637953327e-04 1.000222442509254739e+00
1.079913528131197194e-04 1.000220945084568935e+00
1.100870482115497612e-04 1.000219325391308312e+00
1.122234129699664369e-04 1.000218131820561851e+00
1.144012363236962261e-04 1.000217922002891058e+00
1.166213228240771290e-04 1.000218890572480257e+00
1.188844926356840320e-04 1.000220735043830578e+00
1.211915818393209307e-04 1.000223105760434716e+00
1.235434427408936629e-04 1.000225638628564839e+00
1.259409441862764493e-04 1.000227954874420844e+00
1.283849718822888629e-04 1.000229690916425884e+00
1.308764287239017965e-04 1.000230822895230354e+00
1.334162351277930203e-04 1.000231594017695347e+00
1.360053293723759952e-04 1.000232264311234687e+00
1.386446679444271136e-04 1.000233104617616497e+00
1.413352258924399543e-04 1.000234395729957759e+00
1.440779971868363289e-04 1.000236373889365371e+00
1.468739950871682384e-04 1.000238953365459649e+00
1.497242525164447439e-04 1.000241902618624223e+00
1.526298224427247283e-04 1.000244979952520374e+00
1.555917782681132935e-04 1.000247933583164661e+00
1.586112142253079740e-04 1.000250504621025716e+00
1.616892457818401281e-04 1.000252521488253166e+00
1.648270100521610478e-04 1.000254127328700893e+00
1.680256662177251705e-04 1.000255546154516839e+00
1.712863959552254889e-04 1.000257011254806372e+00
1.746104038731392609e-04 1.000258765601488964e+00
1.779989179567455411e-04 1.000261052511553395e+00
1.814531900217784897e-04 1.000263939049300665e+00
1.849744961768847839e-04 1.000267147489128705e+00
1.885641372950552948e-04 1.000270346129988219e+00
1.922234394942045851e-04 1.000273189350847636e+00
1.959537546270795599e-04 1.000275317893305482e+00
1.997564607806704990e-04 1.000276404162663280e+00
2.036329627853186242e-04 1.000276637423953341e+00
2.075846927337003959e-04 1.000276796518997591e+00
2.116131105098844006e-04 1.000277725843320642e+00
2.157197043286549821e-04 1.000280305379909196e+00
2.199059912853022184e-04 1.000285444599542384e+00
2.241735179160808818e-04 1.000293882404589274e+00
2.285238607695461968e-04 1.000304964222289650e+00
2.329586269889765131e-04 1.000317085829274921e+00
2.374794549060990309e-04 1.000328558376627708e+00
2.420880146463370711e-04 1.000337621700911006e+00
2.467860087458031049e-04 1.000342471171883574e+00
2.515751727802654396e-04 1.000341777797197240e+00
2.564572760063192278e-04 1.000336461522078668e+00
2.614341220150030861e-04 1.000328331535528692e+00
2.665075493980969775e-04 1.000319273643694773e+00
2.716794324273519409e-04 1.000311252381496097e+00
2.769516817469004134e-04 1.000306266060433824e+00
2.823262450791038823e-04 1.000305724308077293e+00
2.878051079440982398e-04 1.000309388222874185e+00
2.933902943933028480e-04 1.000316667032784990e+00
2.990838677571637147e-04 1.000326946253723648e+00
3.048879314074081194e-04 1.000339586448056428e+00
3.108046295340912259e-04 1.000353929501719863e+00
3.168361479377222669e-04 1.000369367877505189e+00
3.229847148367634142e-04 1.000385387812670501e+00
3.292526016907965092e-04 1.000401466258800776e+00
3.356421240396704445e-04 1.000417057924477771e+00
3.421556423589239390e-04 1.000431596832567882e+00
3.487955629318178021e-04 1.000444581931328569e+00
3.555643387382842208e-04 1.000456117215182461e+00
3.624644703611294445e-04 1.000466892730266011e+00
3.694985069098216863e-04 1.000477654082920331e+00
3.766690469622063623e-04 1.000489178183550321e+00
3.839787395244966418e-04 1.000502263823631832e+00
3.914302850098930848e-04 1.000517542043338315e+00
3.990264362361950869e-04 1.000534712841873564e+00
4.067699994427718914e-04 1.000552931610201979e+00
4.146638353272696052e-04 1.000571311018634724e+00
4.227108601024336890e-04 1.000588925973465715e+00
4.309140465734480753e-04 1.000604843421372570e+00
4.392764252361694107e-04 1.000618483718666463e+00
4.478010853966854412e-04 1.000630484534711595e+00
4.564911763125925680e-04 1.000641904204883748e+00
4.653499083564233293e-04 1.000653845876697590e+00
4.743805542016517416e-04 1.000667459481960009e+00
4.835864500317141389e-04 1.000683878914348623e+00
4.929709967724922549e-04 1.000703684199118815e+00
5.025376613487144567e-04 1.000726261079942558e+00
5.122899779647383531e-04 1.000750759278711266e+00
5.222315494101892807e-04 1.000776292514518273e+00
5.323660483909356186e-04 1.000801937856570900e+00
5.426972188858909373e-04 1.000826819698370063e+00
5.532288775301544542e-04 1.000850623802362227e+00
5.639649150249797464e-04 1.000873784389037624e+00
5.749092975751190267e-04 1.000896820745107219e+00
5.860660683540516898e-04 1.000920274043683333e+00
5.974393489976511555e-04 1.000944705074121810e+00
6.090333411268366659e-04 1.000970611557426393e+00
6.208523278997751197e-04 1.000998076249431712e+00
6.329006755942033447e-04 1.001026839789350031e+00
6.451828352204590960e-04 1.001056618849189173e+00
6.577033441658131866e-04 1.001087117680492078e+00
6.704668278707130507e-04 1.001118032382564138e+00
6.834780015375550811e-04 1.001149115507611764e+00
6.967416718726147972e-04 1.001180358906968770e+00
7.102627388617911101e-04 1.001211873546001163e+00
7.240461975807946067e-04 1.001243775999549612e+00
7.380971400404810062e-04 1.001276187682536234e+00
7.524207570679850802e-04 1.001309241644779080e+00
7.670223402243639974e-04 1.001343138511191722e+00
7.819072837594537393e-04 1.001378241439996541e+00
7.970810866046621835e-04 1.001414971228871353e+00
8.125493544044342688e-04 1.001453766929999212e+00
8.283178015871404867e-04 1.001495086582325333e+00
8.443922534761528435e-04 1.001539337125380680e+00
8.607786484418890284e-04 1.001586451488049034e+00
8.774830400956200489e-04 1.001635547063443710e+00
8.945115995258458123e-04 1.001685581840839889e+00
9.118706175780854142e-04 1.001735467465238116e+00
9.295665071788839027e-04 1.001784070552777850e+00
9.476058057049498249e-04 1.001830400798360721e+00
9.659951773982377926e-04 1.001874422777534024e+00
9.847414158279238754e-04 1.001917169246721695e+00
1.003851446400143461e-03 1.001959796730377938e+00
1.023332328916438201e-03 1.002003512547731345e+00
1.043191260181852579e-03 1.002049565096669648e+00
1.063435576663643647e-03 1.002099004235653013e+00
1.084072757201584147e-03 1.002151953041389154e+00
1.105110425770865473e-03 1.002207879067677165e+00
1.126556354298615314e-03 1.002266207101944584e+00
1.148418465535069703e-03 1.002326335877986363e+00
1.170704835980478694e-03 1.002387649515584345e+00
1.193423698868784771e-03 1.002449652099499433e+00
1.216583447209236687e-03 1.002512242145678467e+00
1.240192636886992784e-03 1.002575484956771401e+00
1.264259989823933320e-03 1.002639448896162744e+00
1.288794397200774232e-03 1.002704204626754914e+00
1.313804922741740886e-03 1.002769812720526232e+00
1.339300806062966457e-03 1.002836240679862767e+00
1.365291466085875437e-03 1.002903262871426948e+00
1.391786504516807563e-03 1.002970597544705189e+00
1.418795709394168447e-03 1.003037948921518874e+00
1.446329058704415998e-03 1.003105006752754713e+00
1.474396724068212502e-03 1.003171512954275979e+00
1.503009074498133603e-03 1.003237565446106538e+00
1.532176680229261267e-03 1.003303771490930751e+00
1.561910316624159304e-03 1.003370830127357838e+00
1.592220968153582571e-03 1.003439472462314574e+00
1.623119832454485026e-03 1.003510458302013797e+00
1.654618324466728286e-03 1.003584381856734709e+00
1.686728080650111124e-03 1.003661050912808772e+00
1.719460963283207669e-03 1.003739523364209463e+00
1.752829064845640595e-03 1.003818765998903517e+00
1.786844712485394573e-03 1.003897694894686943e+00
1.821520472572824055e-03 1.003975193459386350e+00
1.856869155343037620e-03 1.004050439769468062e+00
1.892903819628362827e-03 1.004123636858879731e+00
1.929637777682679210e-03 1.004195618904983434e+00
1.967084600099323986e-03 1.004267272505919406e+00
2.005258120824496022e-03 1.004339526213541278e+00
2.044172442267884558e-03 1.004413296935151578e+00
2.083841940512544920e-03 1.004489011243882457e+00
2.124281270625808220e-03 1.004565901471712763e+00
2.165505372073316028e-03 1.004642729343106611e+00
2.207529474238079537e-03 1.004718192166478063e+00
2.250369102046662680e-03 1.004790920123418418e+00
2.294040081704539196e-03 1.004859609957985400e+00
2.338558546542755627e-03 1.004923750963256479e+00
2.383940942978051303e-03 1.004984223011522904e+00
2.430204036588645353e-03 1.005042235516208304e+00
2.477364918307931561e-03 1.005099057980290311e+00
2.525441010738351411e-03 1.005156022006244765e+00
2.574450074587843109e-03 1.005214313416768590e+00
2.624410215231121318e-03 1.005274233457208011e+00
2.675339889398373194e-03 1.005335012781306769e+00
2.727257911993672714e-03 1.005395722926090585e+00
2.780183463045781712e-03 1.005455385098526389e+00
2.834136094793797932e-03 1.005512970796414107e+00
2.889135738910324127e-03 1.005567510503678985e+00
2.945202713864809342e-03 1.005618360197907402e+00
3.002357732429779789e-03 1.005665133336993478e+00
3.060621909332743133e-03 1.005707434812139978e+00
3.120016769056581634e-03 1.005744845619107375e+00
3.180564253791326370e-03 1.005776945419888380e+00
3.242286731540224703e-03 1.005803619939579452e+00
3.305207004383167550e-03 1.005825568025298100e+00
3.369348316900392087e-03 1.005843939179594138e+00
3.434734364759759774e-03 1.005859952397552437e+00
3.501389303470571739e-03 1.005874894388800067e+00
3.569337757307371444e-03 1.005889786472692116e+00
3.638604828406817246e-03 1.005902998223288103e+00
3.709216106041178431e-03 1.005907744981061169e+00
3.781197676071744191e-03 1.005895297352523032e+00
3.854576130585698687e-03 1.005856413108873415e+00
3.929378577720014920e-03 1.005781308090321069e+00
4.005632651675990370e-03 1.005663579710893263e+00
4.083366522928125013e-03 1.005517139426035600e+00
4.162608908631099981e-03 1.005385090182979502e+00
4.243389083228771286e-03 1.005317986893017324e+00
4.325736889268941635e-03 1.005346369023263797e+00
4.409682748428130940e-03 1.005399134896177493e+00
4.495257672750163636e-03 1.005342739798269935e+00
4.582493276102989413e-03 1.005196165896760752e+00
4.671421785857696879e-03 1.005055228513942467e+00
4.762076054794297207e-03 1.004927396091965575e+00
4.854489573238468872e-03 1.004777786629617031e+00
4.948696481433867422e-03 1.004660099368143822e+00
5.044731582154523587e-03 1.004477727176182444e+00
5.142630353562002189e-03 1.004267771482732163e+00
5.242428962312069805e-03 1.004085736220930780e+00
5.344164276915689370e-03 1.003907420667066841e+00
5.447873881359374150e-03 1.003685590999936039e+00
5.553596088989727966e-03 1.003455669126199101e+00
