0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.7312327 0.9700446 1.0038031 0.9878355 1.0014726 1.0006396 0.9991581 1.0000278 0.0000000 0.8666667
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.4440768 0.9630794 0.9759169 0.9962547 1.0094058 1.0057075 0.9952031 1.0024971 0.7557110 0.8127697
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.6125054 0.9740105 1.0046570 0.9976661 1.0033093 0.9992073 1.0005323 0.9999673 0.0000000 0.8666667
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.4794352 0.9657073 0.9847035 0.9980337 1.0066165 1.0019706 0.9982827 1.0015398 0.5604810 1.0095840
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.5210484 0.9942445 1.0142536 0.9995703 0.9996445 0.9989269 0.9995720 0.9998731 0.0000000 0.8666667
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.4620926 0.9876844 1.0018460 0.9979023 1.0004021 0.9997345 0.9989442 1.0004440 0.3223660 0.8775292
0.4717800 1.1409000 0.4850000 0.4733333 0.8288838 0.3903910 1.0588407 0.9991302 0.9990992 1.0002072 0.9998977 0.9998310 1.0001662 0.1490500 0.9156913
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.3756415 1.0551563 0.9946707 0.9975849 0.9997482 0.9997904 0.9999046 1.0001355 0.3209340 0.9471197
0.4717800 1.1409000 0.4850000 0.4733333 0.8288838 0.3619788 1.0531231 0.9934395 0.9989439 1.0012486 1.0007250 0.9990872 1.0007327 0.2772740 0.9571319
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.3317899 1.0457485 0.9849459 0.9966289 1.0009761 1.0009176 0.9988585 1.0009591 0.5119200 0.9285013
0.4717800 1.1409000 0.4850000 0.4733333 0.8288838 0.3057381 1.0431462 0.9848396 1.0005816 1.0040120 1.0023930 0.9978184 1.0015935 0.4430880 0.8980944
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.2480106 1.0295193 0.9700994 0.9977442 1.0046108 1.0033278 0.9969362 1.0022959 0.7169040 0.6550573
0.4717800 1.1409000 0.4850000 0.4733333 0.8288838 0.2032334 1.0281782 0.9742799 1.0063115 1.0095357 1.0052554 0.9958349 1.0025934 0.6555890 0.7255387
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.1054232 1.0054795 0.9511914 1.0037112 1.0122032 1.0077836 0.9935755 1.0040983 0.8050130 0.0257733
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.2911223 1.0398894 0.9784285 0.9953677 0.9997296 0.9996357 1.0004975 0.9996412 0.0000000 0.8666667
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.5848436 1.0954432 1.0382594 1.0049585 0.9999571 0.9995965 0.9994168 1.0004112 0.0000000 0.8666667
