0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.9415390 0.9716060 1.0155741 0.9742435 0.9934667 0.9985102 0.9984885 1.0009940 0.0000000 0.8666667
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.5879087 0.9711196 0.9903080 0.9880699 1.0028700 1.0039639 0.9939683 1.0039941 0.0000000 0.8666667
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.7792614 0.9512289 0.9939039 0.9872847 1.0060802 1.0023551 1.0000025 0.9992813 0.0000000 0.8666667
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.6164447 0.9473292 0.9759378 0.9894833 1.0091932 1.0050554 0.9972516 1.0012720 0.0000000 0.8666667
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.6403378 0.9507583 1.0029740 1.0029071 1.0031180 0.9966855 1.0005431 1.0004688 0.0000000 0.8666667
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.5697876 0.9470567 0.9909916 1.0013606 1.0041299 0.9980251 0.9994452 1.0012966 0.0000000 0.8666667
0.4717800 1.1409000 0.4850000 0.4733333 0.8288838 0.3886558 1.0584313 0.9987560 0.9991148 1.0003255 1.0000052 0.9997116 1.0002479 0.0000000 0.8666667
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.3730923 1.0545522 0.9941290 0.9976554 1.0000017 1.0000298 0.9996136 1.0003322 0.0000000 0.8666667
0.4717800 1.1409000 0.4850000 0.4733333 0.8288838 0.3587489 1.0525504 0.9930684 0.9991865 1.0015283 1.0009159 0.9988833 1.0008725 0.0000000 0.8666667
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.3271347 1.0449096 0.9844553 0.9971249 1.0016082 1.0014156 0.9982837 1.0013607 0.0000000 0.8666667
0.4717800 1.1409000 0.4850000 0.4733333 0.8288838 0.3001262 1.0426279 0.9848550 1.0013194 1.0045877 1.0027910 0.9973197 1.0019691 0.0000000 0.8666667
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.2402845 1.0287574 0.9702567 0.9991755 1.0059746 1.0043882 0.9956168 1.0032725 0.0000000 0.8666667
0.4717800 1.1409000 0.4850000 0.4733333 0.8288838 0.1945846 1.0283175 0.9751644 1.0076123 1.0104717 1.0060624 0.9947226 1.0034192 0.0000000 0.8666667
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.0946050 1.0055303 0.9526722 1.0062791 1.0145446 1.0098066 0.9909368 1.0060740 0.0000000 0.8666667
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.2912146 1.0400990 0.9791046 0.9963192 1.0007477 1.0004065 1.0000296 0.9990818 0.0000000 0.8666667
0.5207714 0.5035000 0.4490000 0.4600000 1.1688908 0.5847788 1.0952507 1.0374654 1.0036860 0.9984972 0.9984546 1.0002409 1.0008789 0.0000000 0.8666667
