0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -1.1692198 -0.5678795 0.3114823 -0.5151296 -0.1306656 -0.0297965 -0.0302302 0.0198793 0.0000000 0.0000000 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -8.2429301 -0.5798210 -0.2021764 -0.2522118 0.0399394 0.0630964 -0.0999024 0.0648726 0.8483760 0.0237293 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -4.4147718 -0.9754215 -0.1219225 -0.2543068 0.1216042 0.0471024 0.0000494 -0.0143745 0.0000000 0.0000000 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -7.6716390 -1.0544821 -0.4852500 -0.2168576 0.1755130 0.0933884 -0.0450904 0.0182655 0.3767840 -0.0025768 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -7.1932449 -0.9848346 0.0594800 0.0581427 0.0623603 -0.0662907 0.0108622 0.0093768 0.0000000 0.0000000 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -8.6043305 -1.0590326 -0.1808495 0.0260131 0.0809475 -0.0411461 -0.0088934 0.0244747 0.2560380 0.0865795 
0.1365123 0.0237818 69.7000000 0.9710000 2.2710000e-09 -12.2270211 1.1683531 -0.0259153 -0.0194050 0.0043160 -0.0019408 -0.0031367 0.0030682 0.1254020 0.0120132 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -12.5384540 1.0904448 -0.1196957 -0.0506283 -0.0047896 -0.0039051 -0.0019364 0.0024859 0.2807210 0.0287782 
0.1365123 0.0237818 69.7000000 0.9710000 2.2710000e-09 -12.8252364 1.0505775 -0.1402825 -0.0190103 0.0269891 0.0149368 -0.0179534 0.0143525 0.2699220 0.0509496 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -13.4578541 0.8970917 -0.3150710 -0.0643730 0.0232814 0.0200077 -0.0236328 0.0195547 0.5378140 0.0630201 
0.1365123 0.0237818 69.7000000 0.9710000 2.2710000e-09 -13.9980147 0.8514781 -0.3069823 0.0197013 0.0831456 0.0478100 -0.0433200 0.0319704 0.4648310 0.0340161 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -15.1958508 0.5720651 -0.6063444 -0.0350092 0.0960214 0.0663170 -0.0604162 0.0453718 0.6906490 -0.1838380 
0.1365123 0.0237818 69.7000000 0.9710000 2.2710000e-09 -16.1097242 0.5635188 -0.5072423 0.1352747 0.1879493 0.1016407 -0.0806553 0.0500132 0.5956840 -0.1858130 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -18.1108881 0.1046314 -0.9686721 0.0901222 0.2462399 0.1556367 -0.1300486 0.0833805 0.8604090 -0.5673190 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -14.1782752 0.7968834 -0.4344225 -0.0971376 -0.0109292 -0.0121415 0.0155630 -0.0104568 0.0000000 0.0000000 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -8.3024984 1.9091929 0.7660644 0.1003844 0.0004479 -0.0069736 -0.0126327 0.0083310 0.0000000 0.0000000 
