# # The PCA weights were obtained from the WIGGLED shapes. Hence quasi-wiggles label.
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -1.1692198 -0.5678795 0.3114823 -0.5151296 -0.1306656 -0.0297965 -0.0302302 0.0198793 0.0000000 0.0000000 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -8.2418252 -0.5776085 -0.1938406 -0.2386025 0.0573990 0.0792770 -0.1206348 0.0798827 0.0000000 0.0000000 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -4.4147718 -0.9754215 -0.1219225 -0.2543068 0.1216042 0.0471024 0.0000494 -0.0143745 0.0000000 0.0000000 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -7.6711069 -1.0534168 -0.4812449 -0.2103331 0.1838648 0.1011087 -0.0549677 0.0254392 0.0000000 0.0000000 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -7.1932449 -0.9848346 0.0594800 0.0581427 0.0623603 -0.0662907 0.0108622 0.0093768 0.0000000 0.0000000 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -8.6042479 -1.0588657 -0.1801684 0.0272119 0.0825983 -0.0394973 -0.0110962 0.0259327 0.0000000 0.0000000 
0.1365123 0.0237818 69.7000000 0.9710000 2.2710000e-09 -12.2268847 1.1686265 -0.0248796 -0.0177049 0.0065092 0.0001046 -0.0057671 0.0049579 0.0000000 0.0000000 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -12.5381545 1.0910449 -0.1174208 -0.0468915 0.0000342 0.0005966 -0.0077283 0.0066431 0.0000000 0.0000000 
0.1365123 0.0237818 69.7000000 0.9710000 2.2710000e-09 -12.8250219 1.0510077 -0.1386329 -0.0162698 0.0305667 0.0183173 -0.0223342 0.0174494 0.0000000 0.0000000 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -13.4573052 0.8981917 -0.3108950 -0.0575027 0.0321636 0.0283111 -0.0343266 0.0272142 0.0000000 0.0000000 
0.1365123 0.0237818 69.7000000 0.9710000 2.2710000e-09 -13.9974757 0.8525578 -0.3029005 0.0263883 0.0917544 0.0558196 -0.0536066 0.0393816 0.0000000 0.0000000 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -15.1943096 0.5751475 -0.5948653 -0.0164901 0.1194914 0.0877633 -0.0876649 0.0654498 0.0000000 0.0000000 
0.1365123 0.0237818 69.7000000 0.9710000 2.2710000e-09 -16.1083089 0.5663493 -0.4967121 0.1522455 0.2094340 0.1212480 -0.1055485 0.0683846 0.0000000 0.0000000 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -18.1078997 0.1106051 -0.9465567 0.1255824 0.2908926 0.1961321 -0.1812645 0.1214794 0.0000000 0.0000000 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -14.1757085 0.8019801 -0.4179077 -0.0736158 0.0149539 0.0081303 0.0005912 -0.0183645 0.0000000 0.0000000 
0.1382270 0.0225070 68.9800000 0.9690000 2.4420000e-09 -8.3044244 1.9050130 0.7493077 0.0737204 -0.0300562 -0.0309083 0.0048171 0.0175779 0.0000000 0.0000000 
